item_id,order_id,product_id,quantity,unit_price
6903,2304,216,4,831.04
6904,2304,282,2,4158.86
6905,2304,163,5,3057.91
6906,2305,123,3,4572.26
6907,2305,217,3,152.4
6908,2306,15,3,1346.1
6909,2307,272,4,1733.97
6910,2307,8,5,1153.74
6911,2307,196,2,2567.97
6912,2308,103,4,4780.79
6913,2308,28,2,2942.6
6914,2308,130,3,4083.65
6915,2308,210,5,4625.36
6916,2308,246,2,4606.6
6917,2309,169,1,4157.93
6918,2309,248,2,4071.32
6919,2310,28,3,2303.71
6920,2310,254,4,2114.13
6921,2310,169,4,1821.3
6922,2310,246,3,3118.25
6923,2310,186,3,4730.25
6924,2311,24,4,827.41
6925,2311,111,3,373.8
6926,2311,14,2,1160.17
6927,2312,96,2,4850.29
6928,2312,80,4,4576.4
6929,2312,1,1,2471.26
6930,2312,271,2,3715.48
6931,2312,272,4,3471.3
6932,2313,151,1,3969.6
6933,2313,112,2,2459.62
6934,2313,274,3,775.69
6935,2313,4,1,3972.26
6936,2313,300,5,1752.9
6937,2314,48,5,3102.9
6938,2315,223,1,2227.4
6939,2316,290,5,1055.39
6940,2316,14,3,2672.28
6941,2317,171,1,4596.83
6942,2317,31,5,1341.35
6943,2318,53,4,1077.1
6944,2318,109,3,4156.86
6945,2318,296,5,249.29
6946,2319,279,3,264.07
6947,2320,242,1,705.7
6948,2320,160,3,1571.13
6949,2320,97,3,3697.25
6950,2320,68,2,1135.95
6951,2320,254,3,3651.75
6952,2321,136,4,1892.41
6953,2322,140,3,4424.39
6954,2322,61,3,3692.09
6955,2322,230,1,3199.97
6956,2323,14,1,3315.24
6957,2323,256,3,1333.16
6958,2323,211,5,2136.33
6959,2323,160,3,808.79
6960,2323,78,2,508.67
6961,2324,194,2,4567.92
6962,2324,125,3,3917.36
6963,2324,102,5,3063.49
6964,2324,237,1,4159.32
6965,2325,215,3,244.49
6966,2325,137,2,4111.49
6967,2325,294,5,4204.7
6968,2325,249,4,3317.93
6969,2326,136,1,4540.37
6970,2326,147,5,4587.49
6971,2327,181,3,2802.26
6972,2327,266,1,2038.56
6973,2328,219,4,3481.38
6974,2329,244,5,2607.79
6975,2330,164,5,996.16
6976,2330,104,5,3527.0
6977,2330,49,5,1380.8
6978,2330,264,2,1561.01
6979,2330,93,1,1282.39
6980,2331,123,1,589.96
6981,2331,59,5,2544.64
6982,2332,87,4,135.63
6983,2332,197,1,828.75
6984,2332,242,3,3351.86
6985,2332,238,3,252.51
6986,2333,96,4,1117.04
6987,2333,42,3,3879.87
6988,2334,80,4,697.08
6989,2334,246,5,550.12
6990,2334,187,2,1886.13
6991,2335,88,2,1179.79
6992,2335,298,1,4721.19
6993,2335,135,3,1259.71
6994,2335,145,2,1851.89
6995,2336,241,1,278.33
6996,2337,208,5,4564.6
6997,2338,242,4,2961.23
6998,2338,249,1,2222.36
6999,2338,26,4,3016.3
7000,2338,262,1,3719.49
7001,2339,203,2,2171.69
7002,2339,59,1,1818.59
7003,2339,236,4,2498.93
7004,2340,243,5,102.78
7005,2340,148,2,1144.84
7006,2340,150,5,2647.73
7007,2340,32,2,4734.74
7008,2340,53,3,3850.34
7009,2341,148,1,741.37
7010,2341,165,4,3471.12
7011,2341,10,3,706.34
7012,2341,58,5,170.53
7013,2341,208,2,4786.39
7014,2342,155,3,1841.04
7015,2342,287,2,1890.57
7016,2342,94,5,884.35
7017,2343,128,5,4235.21
7018,2343,28,1,1488.67
7019,2343,190,5,2384.3
7020,2343,5,5,1605.36
7021,2344,56,1,3580.65
7022,2345,70,4,2810.85
7023,2345,81,5,4248.63
7024,2345,291,2,3195.43
7025,2346,105,1,1829.57
7026,2346,3,5,4238.55
7027,2346,295,2,734.65
7028,2346,13,3,3729.26
7029,2346,207,3,931.47
7030,2347,36,5,1244.38
7031,2347,166,4,4303.46
7032,2347,142,2,1407.3
7033,2348,216,5,3695.66
7034,2348,244,2,1414.36
7035,2348,227,3,3733.39
7036,2348,298,5,3986.02
7037,2349,294,2,3613.34
7038,2349,292,5,2429.62
7039,2350,77,4,3134.81
7040,2350,170,3,3175.82
7041,2350,159,5,1670.46
7042,2350,71,1,3453.14
7043,2350,175,3,231.72
7044,2351,89,5,375.93
7045,2352,20,2,850.12
7046,2352,233,2,1922.11
7047,2352,41,4,4335.94
7048,2352,113,3,4181.37
7049,2353,261,5,4581.06
7050,2353,192,5,4889.77
7051,2353,135,4,1719.38
7052,2353,153,3,3440.48
7053,2353,239,3,447.59
7054,2354,162,5,1331.7
7055,2354,5,4,2418.83
7056,2354,178,2,2614.09
7057,2354,298,2,1419.15
7058,2354,13,5,4070.93
7059,2355,195,5,4733.68
7060,2355,285,4,1780.64
7061,2356,32,4,4090.62
7062,2356,287,2,4484.89
7063,2356,299,1,1566.14
7064,2356,246,4,2713.03
7065,2356,211,1,2602.91
7066,2357,124,5,231.18
7067,2357,80,2,2814.88
7068,2357,288,5,4179.78
7069,2357,11,5,2721.94
7070,2357,133,1,4448.85
7071,2358,104,4,2460.41
7072,2359,121,1,4830.77
7073,2359,116,4,461.96
7074,2360,187,4,2254.63
7075,2360,300,3,2405.23
7076,2360,278,1,3811.51
7077,2361,264,2,1659.74
7078,2362,178,3,2261.76
7079,2362,275,5,534.52
7080,2363,246,4,4108.79
7081,2363,54,1,3528.22
7082,2364,290,3,580.36
7083,2364,36,3,3058.14
7084,2365,118,4,2923.33
7085,2365,240,1,1578.79
7086,2365,266,1,3304.75
7087,2366,66,2,1625.02
7088,2366,45,5,211.93
7089,2366,296,3,1351.33
7090,2366,287,5,1492.2
7091,2366,279,3,2139.25
7092,2367,155,2,4647.06
7093,2367,145,5,2666.81
7094,2367,70,3,356.83
7095,2368,258,3,4021.72
7096,2368,215,3,4106.66
7097,2369,129,4,1327.33
7098,2369,176,2,407.62
7099,2369,271,1,850.09
7100,2369,171,3,810.87
7101,2369,208,3,557.79
7102,2370,215,4,4367.66
7103,2370,205,3,2085.13
7104,2370,162,1,3648.43
7105,2370,76,4,946.01
7106,2371,106,4,1929.82
7107,2371,51,1,4006.08
7108,2372,113,4,3006.25
7109,2372,44,3,3999.67
7110,2372,255,5,1701.98
7111,2373,300,5,1847.21
7112,2373,189,2,277.21
7113,2374,187,5,1354.7
7114,2374,219,4,3086.09
7115,2374,226,3,3723.74
7116,2374,293,2,4271.0
7117,2374,285,2,400.49
7118,2375,28,3,1053.01
7119,2375,299,4,218.5
7120,2376,145,3,1182.16
7121,2376,189,3,1283.35
7122,2376,239,3,2107.18
7123,2376,41,4,4581.89
7124,2377,165,2,214.91
7125,2378,281,1,775.81
7126,2378,87,3,255.58
7127,2378,90,5,4171.56
7128,2379,290,2,3938.3
7129,2379,180,3,3905.04
7130,2379,15,3,727.38
7131,2379,26,2,2681.16
7132,2379,35,4,731.74
7133,2380,175,2,3319.8
7134,2381,24,2,664.51
7135,2381,240,3,1662.85
7136,2381,156,2,3379.87
7137,2381,269,5,3657.95
7138,2381,205,1,4014.52
7139,2382,70,3,1082.59
7140,2382,212,3,3246.86
7141,2382,158,2,3543.41
7142,2382,18,4,3084.08
7143,2383,129,4,253.73
7144,2383,73,2,2968.59
7145,2383,68,5,3108.16
7146,2383,197,5,515.02
7147,2384,296,1,3983.13
7148,2384,138,5,1137.69
7149,2384,124,3,1458.83
7150,2384,177,3,2327.78
7151,2385,167,3,4479.85
7152,2385,97,1,4777.07
7153,2385,103,2,1987.93
7154,2385,228,1,3425.41
7155,2385,67,4,4050.38
7156,2386,196,5,378.63
7157,2386,131,2,3177.67
7158,2386,166,2,4526.28
7159,2386,239,1,3776.61
7160,2387,20,2,2996.58
7161,2387,164,2,741.01
7162,2387,39,5,2948.02
7163,2388,16,5,2349.41
7164,2388,123,4,572.58
7165,2388,281,1,1909.55
7166,2389,82,5,891.21
7167,2389,36,5,2163.54
7168,2389,85,2,3995.23
7169,2389,229,3,3166.74
7170,2390,262,5,4421.48
7171,2390,25,2,3795.33
7172,2391,154,4,1389.22
7173,2391,35,2,4022.62
7174,2392,166,1,1604.11
7175,2392,20,3,3007.82
7176,2392,125,3,350.5
7177,2392,235,1,165.95
7178,2392,211,1,3672.93
7179,2393,230,5,2466.64
7180,2393,236,5,4572.45
7181,2393,59,2,1287.16
7182,2393,262,1,4065.0
7183,2394,216,3,1254.26
7184,2394,61,5,384.57
7185,2395,186,2,3628.42
7186,2395,102,4,2820.59
7187,2396,125,2,3673.03
7188,2397,234,3,793.66
7189,2398,23,5,1233.91
7190,2398,169,2,3198.79
7191,2398,77,2,3825.81
7192,2398,43,3,1506.02
7193,2398,176,1,3062.75
7194,2399,262,2,4968.07
7195,2399,52,4,569.2
7196,2400,250,1,3532.04
7197,2401,91,3,4237.83
7198,2402,293,5,299.24
7199,2402,55,2,2245.24
7200,2402,229,1,4822.59
7201,2402,294,1,4846.43
7202,2402,45,2,1540.53
7203,2403,244,3,3988.94
7204,2404,223,1,4214.42
7205,2404,96,4,1928.4
7206,2404,246,2,2960.15
7207,2404,285,3,3827.06
7208,2405,13,1,973.82
7209,2405,135,3,1849.93
7210,2405,206,2,3046.94
7211,2405,209,2,1151.21
7212,2406,24,4,329.85
7213,2406,51,4,183.49
7214,2406,226,3,2794.19
7215,2406,284,1,1368.63
7216,2406,47,4,1979.0
7217,2407,99,4,4550.13
7218,2407,9,1,1044.53
7219,2407,187,3,2126.01
7220,2407,139,1,4657.74
7221,2407,256,4,566.62
7222,2408,124,1,1764.3
7223,2408,296,2,2350.01
7224,2408,45,3,300.11
7225,2408,81,2,3457.53
7226,2408,129,5,4435.49
7227,2409,179,1,3687.35
7228,2409,131,4,2582.35
7229,2409,112,2,4882.3
7230,2409,3,3,4775.78
7231,2409,14,2,2068.89
7232,2410,108,2,3986.35
7233,2410,59,1,2101.01
7234,2410,60,2,528.96
7235,2411,297,1,1224.93
7236,2411,82,4,3809.75
7237,2411,137,1,2997.75
7238,2411,180,1,4618.86
7239,2411,299,2,3518.34
7240,2412,278,3,363.31
7241,2412,56,4,1883.29
7242,2412,133,5,3790.36
7243,2412,272,3,4291.33
7244,2412,221,2,4859.27
7245,2413,16,2,382.47
7246,2413,189,5,2934.47
7247,2413,196,3,4608.16
7248,2414,173,1,4714.7
7249,2415,40,5,2493.79
7250,2416,29,1,407.13
7251,2417,115,5,1673.12
7252,2417,123,1,936.65
7253,2417,275,3,4139.86
7254,2417,279,2,4159.78
7255,2418,225,5,1930.67
7256,2418,94,2,4023.95
7257,2418,258,3,4055.1
7258,2418,263,3,4139.97
7259,2419,253,3,1262.91
7260,2419,251,3,3848.43
7261,2419,116,3,913.67
7262,2420,288,2,231.27
7263,2420,26,2,632.82
7264,2420,267,2,2716.2
7265,2421,201,2,842.94
7266,2422,99,2,2060.34
7267,2422,291,2,4998.92
7268,2423,101,1,3852.41
7269,2424,238,3,2754.97
7270,2424,103,2,891.62
7271,2425,262,1,1120.16
7272,2426,188,1,1306.4
7273,2426,184,5,4559.83
7274,2426,31,4,2879.24
7275,2426,203,4,3099.04
7276,2426,86,3,4277.26
7277,2427,113,5,2394.58
7278,2427,96,4,860.9
7279,2427,252,2,3264.48
7280,2427,131,2,1820.58
7281,2427,145,3,2734.13
7282,2428,178,5,3634.32
7283,2428,194,1,4044.87
7284,2429,97,2,442.94
7285,2429,254,2,4564.73
7286,2430,154,3,1201.03
7287,2430,45,1,1034.72
7288,2431,123,1,379.34
7289,2432,278,5,2631.7
7290,2433,102,3,2277.71
7291,2433,299,1,1890.55
7292,2433,36,1,2075.1
7293,2433,193,4,2896.2
7294,2434,237,1,879.66
7295,2434,293,3,986.4
7296,2434,129,1,2514.08
7297,2434,109,3,424.96
7298,2434,262,4,1481.5
7299,2435,156,2,3203.28
7300,2436,137,4,1279.89
7301,2436,157,3,307.7
7302,2436,84,2,212.45
7303,2436,42,3,2660.07
7304,2436,181,2,2454.26
7305,2437,182,2,584.54
7306,2437,197,3,1348.62
7307,2437,90,1,3327.01
7308,2437,227,1,4787.16
7309,2438,204,2,2361.05
7310,2438,257,1,3510.06
7311,2438,16,1,4123.76
7312,2438,229,5,4202.88
7313,2439,227,1,462.16
7314,2439,215,3,2370.2
7315,2439,41,5,4241.93
7316,2440,16,1,2729.29
7317,2440,270,5,3720.67
7318,2441,208,1,3622.21
7319,2441,107,3,4113.21
7320,2441,165,1,785.41
7321,2441,46,2,813.75
7322,2441,13,4,4350.35
7323,2442,33,4,3263.82
7324,2442,127,4,2640.78
7325,2442,69,1,3793.93
7326,2443,114,3,4174.1
7327,2443,281,1,1522.8
7328,2443,184,4,2817.44
7329,2443,38,3,3292.7
7330,2443,137,3,391.7
7331,2444,195,3,4830.98
7332,2445,197,5,1977.1
7333,2445,118,4,2629.69
7334,2446,135,3,2226.94
7335,2446,231,3,3405.4
7336,2446,163,3,2726.65
7337,2446,29,1,1701.21
7338,2447,201,3,4070.86
7339,2447,276,2,1846.56
7340,2447,235,3,1779.81
7341,2447,188,2,4413.24
7342,2447,122,1,194.97
7343,2448,273,1,4116.92
7344,2448,249,2,1597.46
7345,2448,282,1,3942.8
7346,2448,146,1,153.88
7347,2449,69,4,625.42
7348,2449,220,5,4034.79
7349,2450,262,3,4503.66
7350,2451,152,4,4266.89
7351,2451,136,4,1035.78
7352,2451,201,3,4667.65
7353,2451,177,2,4164.83
7354,2451,239,5,286.75
7355,2452,22,4,1652.53
7356,2453,88,1,4886.47
7357,2453,127,1,3520.46
7358,2453,101,5,2088.85
7359,2453,26,2,1879.63
7360,2454,120,5,2605.25
7361,2454,212,3,608.03
7362,2454,241,5,2998.3
7363,2454,227,1,820.93
7364,2454,248,1,702.5
7365,2455,213,3,3345.24
7366,2455,135,4,3439.91
7367,2455,212,2,2774.71
7368,2455,46,2,917.65
7369,2456,57,3,2187.37
7370,2457,221,5,261.43
7371,2457,203,1,3303.42
7372,2457,135,2,1025.79
7373,2457,262,1,2772.96
7374,2457,298,5,2924.0
7375,2458,55,5,4877.43
7376,2459,279,3,3964.92
7377,2459,213,1,832.58
7378,2460,165,4,1009.01
7379,2460,59,1,567.83
7380,2460,273,3,718.83
7381,2461,259,5,877.83
7382,2461,12,1,1018.03
7383,2462,189,4,4716.83
7384,2463,185,5,2511.59
7385,2463,231,1,2269.17
7386,2463,289,5,1825.78
7387,2464,172,1,2150.2
7388,2464,212,4,3759.84
7389,2465,148,3,377.81
7390,2465,114,3,2511.32
7391,2465,194,4,1059.25
7392,2465,44,2,280.73
7393,2465,282,4,140.9
7394,2466,20,1,925.52
7395,2466,291,3,4678.33
7396,2466,216,4,4880.2
7397,2467,81,3,2429.79
7398,2468,47,5,161.75
7399,2468,176,3,2943.29
7400,2468,99,5,2760.23
7401,2468,88,4,2529.53
7402,2469,241,2,3985.08
7403,2469,7,3,4773.05
7404,2469,167,2,1702.63
7405,2470,96,4,4377.25
7406,2470,228,3,4798.7
7407,2470,64,2,2537.24
7408,2471,33,3,3769.26
7409,2471,235,5,3340.46
7410,2472,110,4,1866.43
7411,2472,27,4,2287.31
7412,2472,11,2,1461.45
7413,2473,197,5,2144.52
7414,2473,170,4,4328.62
7415,2473,277,5,4269.16
7416,2474,31,3,1601.05
7417,2474,63,3,2040.65
7418,2475,114,3,172.39
7419,2476,134,2,4922.5
7420,2476,128,1,4909.78
7421,2476,282,2,221.46
7422,2477,53,1,2582.27
7423,2478,61,5,4470.22
7424,2478,30,5,701.64
7425,2478,236,4,3020.35
7426,2478,32,4,2577.51
7427,2478,13,3,3260.85
7428,2479,207,4,2376.49
7429,2479,148,5,2369.34
7430,2480,126,5,2283.81
7431,2480,223,1,3426.55
7432,2480,279,5,3067.33
7433,2480,146,2,1197.57
7434,2480,100,3,3001.4
7435,2481,210,4,4966.78
7436,2481,16,5,1484.9
7437,2481,105,3,157.47
7438,2481,95,2,2551.82
7439,2481,229,4,2167.07
7440,2482,143,5,2981.26
7441,2483,202,5,4484.19
7442,2483,12,2,1161.35
7443,2483,160,2,1477.7
7444,2483,209,5,2625.31
7445,2483,262,4,4158.2
7446,2484,112,3,2509.79
7447,2484,256,2,608.08
7448,2485,60,2,4048.1
7449,2485,34,2,1425.44
7450,2485,257,3,749.65
7451,2485,77,1,4293.17
7452,2485,282,3,4200.34
7453,2486,264,3,2491.51
7454,2487,11,5,4959.84
7455,2487,251,2,1171.25
7456,2487,193,4,837.3
7457,2487,103,3,4435.53
7458,2487,132,3,4373.3
7459,2488,259,1,2606.69
7460,2488,196,1,263.48
7461,2489,237,3,256.27
7462,2489,175,4,3022.69
7463,2489,32,5,2953.29
7464,2490,177,1,3623.45
7465,2490,299,3,509.15
7466,2491,57,1,3253.63
7467,2491,5,5,1624.87
7468,2491,254,2,451.89
7469,2492,15,3,3680.23
7470,2492,208,2,2222.74
7471,2492,188,3,4654.85
7472,2492,62,1,4218.51
7473,2493,127,5,2397.31
7474,2493,294,2,3831.25
7475,2494,265,3,4766.02
7476,2495,100,3,2359.17
7477,2495,138,2,2652.53
7478,2495,169,3,1770.08
7479,2495,76,1,144.55
7480,2495,199,4,606.37
7481,2496,265,3,3281.82
7482,2496,115,1,3011.54
7483,2497,10,5,4539.64
7484,2498,119,3,856.5
7485,2498,23,1,2308.5
7486,2498,51,1,4059.27
7487,2499,21,5,1950.01
7488,2499,62,2,880.39
7489,2499,15,5,4943.87
7490,2500,45,2,4386.47
7491,2500,271,3,1279.33
7492,2500,76,3,345.59
7493,2500,11,5,3593.76
7494,2500,215,4,108.37
7495,2501,76,1,1907.71
7496,2501,129,5,475.75
7497,2501,296,4,4286.38
7498,2501,147,5,4410.7
7499,2501,133,3,1223.11
7500,2502,163,3,3069.89
7501,2502,223,5,3248.47
7502,2502,181,3,978.72
7503,2502,210,5,2615.61
7504,2502,205,3,3646.29
7505,2503,8,2,3271.54
7506,2503,190,5,185.5
7507,2503,300,2,4991.7
7508,2503,56,1,4829.81
7509,2503,184,5,2485.56
7510,2504,49,2,2001.53
7511,2504,290,2,2020.08
7512,2505,292,1,3127.93
7513,2505,260,2,2357.67
7514,2506,299,2,3070.23
7515,2506,177,1,4671.83
7516,2506,69,4,1427.28
7517,2506,280,3,2090.46
7518,2506,91,5,1919.45
7519,2507,294,3,1404.52
7520,2507,234,2,1280.73
7521,2507,286,2,1735.69
7522,2507,53,5,1946.11
7523,2508,236,2,3666.61
7524,2509,65,1,824.68
7525,2509,161,3,4393.46
7526,2510,238,1,328.0
7527,2510,287,1,2820.28
7528,2510,75,1,1397.84
7529,2511,19,1,3171.25
7530,2511,116,2,3054.57
7531,2512,34,1,2368.46
7532,2512,196,3,1778.63
7533,2512,160,4,3410.06
7534,2512,105,3,674.72
7535,2513,31,1,4730.41
7536,2513,224,5,4275.29
7537,2514,284,5,115.62
7538,2514,245,1,3435.3
7539,2514,178,2,2304.1
7540,2514,58,5,4130.67
7541,2515,160,1,3744.77
7542,2515,228,1,4329.8
7543,2515,148,4,2550.6
7544,2515,169,3,514.87
7545,2516,194,4,1448.94
7546,2516,48,1,2853.23
7547,2516,62,5,4574.91
7548,2516,42,2,405.43
7549,2517,214,5,3771.05
7550,2517,147,3,1645.03
7551,2517,21,5,2294.94
7552,2517,198,3,772.38
7553,2518,266,4,2752.78
7554,2518,289,3,712.71
7555,2518,245,2,3023.34
7556,2518,24,1,3562.34
7557,2518,234,3,1006.2
7558,2519,142,3,2912.4
7559,2519,276,1,581.12
7560,2519,103,1,256.05
7561,2520,292,5,4432.38
7562,2521,30,4,4839.14
7563,2522,89,5,4507.0
7564,2523,12,3,1133.59
7565,2523,238,4,4098.3
7566,2523,113,2,4052.0
7567,2523,88,2,3986.33
7568,2523,230,2,1388.22
7569,2524,41,4,2390.71
7570,2525,142,1,2158.94
7571,2525,270,1,3013.35
7572,2525,119,5,1444.51
7573,2525,109,2,4311.54
7574,2525,162,3,1669.48
7575,2526,269,2,2841.7
7576,2526,65,1,4060.53
7577,2527,181,4,1796.02
7578,2527,143,1,595.26
7579,2528,164,1,4414.3
7580,2529,180,4,1794.42
7581,2529,86,2,1781.2
7582,2529,282,2,1702.05
7583,2530,217,2,1443.45
7584,2530,53,5,3909.78
7585,2530,99,2,2730.01
7586,2530,218,5,4365.24
7587,2531,284,4,1284.33
7588,2531,108,4,3747.9
7589,2531,23,1,2318.37
7590,2531,89,3,263.29
7591,2532,69,2,2786.74
7592,2532,100,4,4248.97
7593,2532,78,5,3618.98
7594,2532,158,4,3891.55
7595,2532,61,2,1912.62
7596,2533,228,3,4530.67
7597,2533,233,2,3296.85
7598,2533,124,3,1665.19
7599,2534,155,2,4809.7
7600,2534,119,3,3991.28
7601,2534,87,3,786.94
7602,2535,44,3,1818.06
7603,2535,290,1,409.69
7604,2535,131,4,1709.68
7605,2536,72,5,1833.44
7606,2536,126,1,4406.55
7607,2536,260,5,1750.56
7608,2537,147,1,4946.27
7609,2538,68,3,3900.57
7610,2538,76,2,4158.41
7611,2538,163,3,331.0
7612,2538,156,2,3592.7
7613,2539,148,1,369.97
7614,2540,66,4,474.99
7615,2540,206,1,3379.23
7616,2540,160,1,2603.81
7617,2540,112,2,4736.62
7618,2541,84,3,4717.68
7619,2541,70,1,4141.55
7620,2541,154,4,2303.13
7621,2542,267,3,4701.11
7622,2542,143,4,2128.31
7623,2542,266,2,1433.42
7624,2542,201,1,866.35
7625,2542,44,3,2576.32
7626,2543,292,1,1216.68
7627,2543,17,2,2362.18
7628,2543,62,2,363.75
7629,2544,114,5,254.6
7630,2545,42,4,1332.87
7631,2545,269,1,394.82
7632,2546,61,5,3437.33
7633,2547,283,1,1368.12
7634,2547,111,3,2333.89
7635,2547,197,4,720.43
7636,2548,235,1,491.94
7637,2548,289,3,265.69
7638,2548,93,4,121.51
7639,2548,246,5,2616.41
7640,2548,181,1,2891.43
7641,2549,150,5,754.64
7642,2549,119,4,2331.34
7643,2549,83,5,3718.58
7644,2549,21,1,3386.78
7645,2550,268,5,3510.78
7646,2550,150,5,1361.7
7647,2550,200,4,3570.99
7648,2550,165,3,1421.74
7649,2551,131,5,2869.01
7650,2551,162,5,1690.82
7651,2551,144,2,900.53
7652,2551,42,3,2128.13
7653,2552,202,2,4242.15
7654,2553,294,4,2489.94
7655,2553,246,5,3375.64
7656,2553,289,4,1158.29
7657,2554,91,3,2843.47
7658,2554,74,1,2722.67
7659,2555,182,4,3122.44
7660,2555,19,5,3385.88
7661,2555,146,1,4232.81
7662,2555,111,5,2294.09
7663,2556,89,5,2484.87
7664,2556,207,5,2372.37
7665,2557,39,4,4987.03
7666,2557,230,2,592.82
7667,2557,106,1,2395.28
7668,2557,184,1,3939.47
7669,2557,189,4,4206.76
7670,2558,183,2,4671.66
7671,2558,253,2,2376.8
7672,2559,131,5,4513.39
7673,2560,5,2,2769.62
7674,2560,177,2,2686.56
7675,2560,47,2,4436.67
7676,2560,14,5,1134.34
7677,2561,144,1,4713.09
7678,2561,73,4,1324.03
7679,2561,130,1,833.81
7680,2562,283,5,2466.37
7681,2562,59,2,3419.38
7682,2562,44,4,4305.42
7683,2562,223,1,2391.29
7684,2562,11,1,4201.64
7685,2563,229,2,4474.08
7686,2563,264,3,683.64
7687,2564,160,2,1531.98
7688,2564,242,1,2669.84
7689,2564,78,3,650.51
7690,2565,101,2,1328.09
7691,2565,235,3,211.83
7692,2565,52,2,988.18
7693,2566,229,4,4856.2
7694,2566,286,3,852.81
7695,2567,215,5,4818.37
7696,2567,163,1,3675.61
7697,2568,240,1,4885.66
7698,2568,99,1,876.31
7699,2568,103,4,4076.99
7700,2569,51,1,1390.89
7701,2569,224,2,3399.26
7702,2569,147,2,2012.25
7703,2569,260,4,1060.67
7704,2569,245,5,445.24
7705,2570,182,5,145.26
7706,2570,190,1,4465.57
7707,2570,141,4,1482.94
7708,2570,33,4,3124.8
7709,2571,217,1,1107.54
7710,2571,60,2,245.74
7711,2571,8,3,442.87
7712,2571,199,1,398.42
7713,2572,54,3,2544.74
7714,2572,285,3,2143.06
7715,2572,7,5,4291.85
7716,2572,270,3,4165.83
7717,2572,112,3,3520.79
7718,2573,35,4,700.33
7719,2573,28,2,4901.55
7720,2573,65,4,587.26
7721,2574,15,5,480.8
7722,2574,55,2,148.5
7723,2574,264,4,4493.64
7724,2574,60,1,4569.73
7725,2574,105,1,2223.59
7726,2575,226,2,2599.1
7727,2575,75,4,1594.42
7728,2575,239,5,4664.22
7729,2575,155,3,1626.98
7730,2576,137,1,4384.59
7731,2576,6,5,1791.97
7732,2577,76,3,1041.33
7733,2577,172,4,2974.26
7734,2577,101,2,3142.95
7735,2577,110,5,2811.21
7736,2577,284,3,1462.88
7737,2578,191,2,1419.65
7738,2578,8,3,2361.47
7739,2579,296,1,3453.53
7740,2579,102,4,588.57
7741,2580,255,1,2590.64
7742,2580,100,4,1180.25
7743,2580,47,4,4083.73
7744,2581,79,1,1679.89
7745,2582,160,3,4508.93
7746,2582,54,1,1069.15
7747,2582,153,3,3948.68
7748,2582,222,2,3605.2
7749,2582,281,5,4151.39
7750,2583,183,3,2451.44
7751,2584,297,5,2571.95
7752,2584,270,4,3005.12
7753,2584,74,5,1528.34
7754,2584,9,3,4967.95
7755,2584,151,5,4963.74
7756,2585,261,5,1949.42
7757,2586,142,5,4590.51
7758,2586,158,5,4867.23
7759,2586,111,1,443.05
7760,2587,109,3,859.75
7761,2587,35,4,4351.53
7762,2588,162,1,2473.31
7763,2589,253,5,702.79
7764,2589,129,5,367.12
7765,2589,57,2,2953.68
7766,2589,133,1,3867.29
7767,2590,8,4,4792.54
7768,2590,156,4,845.42
7769,2590,266,3,4926.56
7770,2590,252,3,2579.55
7771,2590,28,4,2029.27
7772,2591,135,5,1374.29
7773,2591,161,1,804.02
7774,2591,1,2,3048.85
7775,2591,205,1,2993.49
7776,2591,277,4,4652.89
7777,2592,272,1,628.68
7778,2592,236,2,3497.59
7779,2593,99,3,2457.85
7780,2594,249,5,1940.84
7781,2594,134,5,2102.77
7782,2595,169,3,3446.01
7783,2595,88,4,629.05
7784,2595,279,5,236.5
7785,2595,254,3,879.51
7786,2596,263,1,2073.78
7787,2596,244,3,559.71
7788,2596,70,2,1014.08
7789,2597,276,2,472.53
7790,2598,144,3,2728.69
7791,2598,292,3,535.85
7792,2599,212,4,2877.1
7793,2599,270,3,1107.65
7794,2599,139,4,4029.86
7795,2599,108,3,3081.17
7796,2599,112,4,3937.73
7797,2600,172,5,4685.51
7798,2600,194,1,2167.51
7799,2601,90,4,1153.98
7800,2601,62,3,4125.46
7801,2601,44,5,1371.7
7802,2601,92,5,2338.62
7803,2601,109,2,3434.1
7804,2602,7,1,2155.91
7805,2602,156,5,1118.29
7806,2602,282,4,3501.16
7807,2603,237,2,3006.21
7808,2604,189,5,1559.94
7809,2604,170,4,1147.63
7810,2604,285,4,3022.66
7811,2604,209,1,784.25
7812,2605,298,5,4685.57
7813,2605,143,4,4917.1
7814,2605,38,2,4422.0
7815,2606,173,4,372.11
7816,2606,245,1,4302.74
7817,2607,81,5,3531.01
7818,2607,137,2,4107.95
7819,2607,280,1,395.98
7820,2607,120,3,1464.61
7821,2608,85,4,833.55
7822,2608,9,3,2303.28
7823,2608,161,1,2504.75
7824,2609,53,1,2691.37
7825,2609,213,4,4782.2
7826,2609,82,1,1226.09
7827,2609,122,5,3654.59
7828,2609,295,2,4039.57
7829,2610,69,5,3866.65
7830,2610,124,4,1379.71
7831,2610,275,1,1435.39
7832,2611,214,3,1783.57
7833,2612,141,1,4386.09
7834,2612,16,2,4126.95
7835,2612,138,4,4707.06
7836,2612,22,3,3088.58
7837,2613,118,5,560.96
7838,2613,1,4,4226.37
7839,2614,146,3,1664.01
7840,2614,237,1,431.49
7841,2614,111,4,1260.46
7842,2615,264,4,1305.52
7843,2615,245,3,3626.08
7844,2615,202,3,245.44
7845,2615,250,3,4121.97
7846,2616,19,5,3603.4
